,FieldID,date,MNDWI,Year,Month
32752,WC23,2022-04-07,-0.5052468445003503,2022,4
40062,WC23,2022-04-07,-0.5062537020357457,2022,4
40046,SW3,2022-04-07,-0.4654200199593613,2022,4
40047,WC18,2022-04-07,-0.4720286256414012,2022,4
40048,WC17,2022-04-07,-0.5128892186454342,2022,4
40049,SW5,2022-04-07,-0.4266253678073156,2022,4
40050,SW6,2022-04-07,-0.4286961202953592,2022,4
40040,SW4,2022-04-07,-0.4165054006400203,2022,4
40055,WC16,2022-04-07,-0.4139721541860466,2022,4
40051,WC12,2022-04-07,-0.4762376574039268,2022,4
40052,WC8,2022-04-07,-0.4852113660776537,2022,4
40053,WC11,2022-04-07,-0.4902675240024596,2022,4
40054,WC25,2022-04-07,-0.5032451713305406,2022,4
5623,NC1,2022-04-09,-0.3706437660014928,2022,4
62099,SW4,2022-04-14,-0.4256613825391168,2022,4
62108,SW5,2022-04-14,-0.4310666680148576,2022,4
62129,SW1,2022-04-14,-0.391088024984046,2022,4
62109,SW6,2022-04-14,-0.4276199755107154,2022,4
54545,WC25,2022-04-14,-0.5148451086648783,2022,4
54558,WC21,2022-04-14,-0.5154131005675359,2022,4
54563,WC10,2022-04-14,-0.5385969845016272,2022,4
54562,SW2,2022-04-14,-0.4710877420450965,2022,4
54560,WC9,2022-04-14,-0.5431440263689259,2022,4
54559,WC13,2022-04-14,-0.5309945509625114,2022,4
54555,WC24,2022-04-14,-0.5209571991102456,2022,4
54554,WC22,2022-04-14,-0.5311885027319301,2022,4
54553,WC23,2022-04-14,-0.5490427482719937,2022,4
54547,WC15,2022-04-14,-0.5362017238586257,2022,4
54546,WC16,2022-04-14,-0.4152298816643082,2022,4
54544,WC11,2022-04-14,-0.5288606510186288,2022,4
54543,WC8,2022-04-14,-0.5427727306760644,2022,4
54542,WC12,2022-04-14,-0.537610494074143,2022,4
54541,SW6,2022-04-14,-0.4258765080784314,2022,4
54540,SW5,2022-04-14,-0.4291842086768417,2022,4
54539,WC17,2022-04-14,-0.5383466727417522,2022,4
54538,WC18,2022-04-14,-0.4629035870989749,2022,4
54537,SW3,2022-04-14,-0.4901705875564333,2022,4
54536,WC19,2022-04-14,-0.5269487878190184,2022,4
54535,WC20,2022-04-14,-0.5335747167562331,2022,4
54531,SW4,2022-04-14,-0.423447062902483,2022,4
54530,WC26,2022-04-14,-0.5221465483160412,2022,4
54529,WC5,2022-04-14,-0.5308951824958434,2022,4
54528,WC4,2022-04-14,-0.5246618185872695,2022,4
54527,WC6,2022-04-14,-0.5350700564328082,2022,4
54526,WC3,2022-04-14,-0.5400356311891974,2022,4
54525,WC2,2022-04-14,-0.5445979414227384,2022,4
54524,WC1,2022-04-14,-0.5167574707745165,2022,4
54564,WC14,2022-04-14,-0.4925819858686598,2022,4
54565,WC7,2022-04-14,-0.5254673061975499,2022,4
54561,SW1,2022-04-14,-0.3894638742502118,2022,4
46964,NW6,2022-04-14,-0.4474897314773178,2022,4
46965,NW7,2022-04-14,-0.4144323995281657,2022,4
46966,NB1,2022-04-14,-0.4365399320230884,2022,4
46980,NW1,2022-04-14,-0.4236797268048256,2022,4
46981,NW2,2022-04-14,-0.3950460211692783,2022,4
46982,NW3,2022-04-14,-0.4435161535583261,2022,4
46983,NW4,2022-04-14,-0.4560867019711285,2022,4
46984,NW5,2022-04-14,-0.4659010804234829,2022,4
25833,NC1,2022-04-16,-0.471922915391125,2022,4
19038,NC2,2022-04-16,-0.4203348249010205,2022,4
19039,NC1,2022-04-16,-0.4683297481498639,2022,4
25832,NC2,2022-04-16,-0.4235229749380633,2022,4
32789,WC15,2022-04-23,-0.5349261510151322,2022,4
32772,WC26,2022-04-23,-0.4994845641518799,2022,4
32777,WC20,2022-04-23,-0.5053878105213304,2022,4
32778,WC19,2022-04-23,-0.5086956505418567,2022,4
32779,SW3,2022-04-23,-0.4988093823271524,2022,4
32780,WC18,2022-04-23,-0.4762409177011625,2022,4
32781,WC17,2022-04-23,-0.5346935974867659,2022,4
32784,WC12,2022-04-23,-0.5114375273830066,2022,4
32785,WC8,2022-04-23,-0.5230727060734014,2022,4
32786,WC11,2022-04-23,-0.5284504936622949,2022,4
32766,WC1,2022-04-23,-0.521060438688651,2022,4
32808,WC27,2022-04-23,-0.5201086561798297,2022,4
32807,WC7,2022-04-23,-0.5197082966428053,2022,4
32806,WC14,2022-04-23,-0.4950658324527759,2022,4
32805,WC10,2022-04-23,-0.5255581434273457,2022,4
32804,SW2,2022-04-23,-0.5051718329468384,2022,4
32802,WC9,2022-04-23,-0.5322520579818878,2022,4
32787,WC25,2022-04-23,-0.5022962934422732,2022,4
32800,WC21,2022-04-23,-0.5154814754178394,2022,4
32797,WC24,2022-04-23,-0.5009930361104343,2022,4
32796,WC22,2022-04-23,-0.5345526375795714,2022,4
32795,WC23,2022-04-23,-0.5174974828775425,2022,4
32788,WC16,2022-04-23,-0.4276022470876999,2022,4
32801,WC13,2022-04-23,-0.5255904319769374,2022,4
40097,WC25,2022-04-23,-0.5040373485332131,2022,4
40099,WC15,2022-04-23,-0.5364507364525795,2022,4
40077,WC2,2022-04-23,-0.5373341575731199,2022,4
40078,WC3,2022-04-23,-0.5343069530879239,2022,4
40079,WC6,2022-04-23,-0.5340577191002095,2022,4
40080,WC4,2022-04-23,-0.5129892081363373,2022,4
40081,WC5,2022-04-23,-0.5246434914064508,2022,4
40082,WC26,2022-04-23,-0.5017395249961247,2022,4
40083,SW4,2022-04-23,-0.4387331656804381,2022,4
40089,SW3,2022-04-23,-0.5004197492497594,2022,4
40090,WC18,2022-04-23,-0.478478368789811,2022,4
40091,WC17,2022-04-23,-0.5357580598173918,2022,4
40092,SW5,2022-04-23,-0.4512311175143229,2022,4
40093,SW6,2022-04-23,-0.448870470227336,2022,4
40094,WC12,2022-04-23,-0.5121983214658614,2022,4
40095,WC8,2022-04-23,-0.5242584003866175,2022,4
40096,WC11,2022-04-23,-0.5297565871570832,2022,4
40076,WC1,2022-04-23,-0.5225881260061587,2022,4
40098,WC16,2022-04-23,-0.4292327726360742,2022,4
32770,WC4,2022-04-23,-0.5109310119586183,2022,4
40106,WC22,2022-04-23,-0.5361681523370139,2022,4
32767,WC2,2022-04-23,-0.5355992618981076,2022,4
32768,WC3,2022-04-23,-0.5320701979752728,2022,4
40118,WC27,2022-04-23,-0.5215330122328846,2022,4
40117,WC7,2022-04-23,-0.5212947768714992,2022,4
40116,WC14,2022-04-23,-0.4964309819514791,2022,4
40105,WC23,2022-04-23,-0.5203269437669812,2022,4
40115,WC10,2022-04-23,-0.5278582277189519,2022,4
40113,SW1,2022-04-23,-0.4025471559293553,2022,4
32769,WC6,2022-04-23,-0.5309117148240933,2022,4
40112,WC9,2022-04-23,-0.5338856771144186,2022,4
40111,WC13,2022-04-23,-0.5283148833534967,2022,4
32771,WC5,2022-04-23,-0.5230835573918244,2022,4
40107,WC24,2022-04-23,-0.5037776626972497,2022,4
40114,SW2,2022-04-23,-0.5060725278024047,2022,4
5666,NC1,2022-04-25,-0.5022196514147024,2022,4
12115,NC2,2022-04-25,-0.4805473995694952,2022,4
12116,NC1,2022-04-25,-0.508923548263741,2022,4
47008,NW7,2022-04-30,-0.4090833974651818,2022,4
47024,NW2,2022-04-30,-0.3947696874075175,2022,4
47023,NW1,2022-04-30,-0.4240480984090197,2022,4
47009,NB1,2022-04-30,-0.4262782133965025,2022,4
47007,NW6,2022-04-30,-0.4147825270231142,2022,4
47025,NW3,2022-04-30,-0.4924878385604745,2022,4
54573,WC26,2022-04-30,-0.5200947688841595,2022,4
47027,NW5,2022-04-30,-0.4504837887137482,2022,4
54585,WC12,2022-04-30,-0.515611899885656,2022,4
54584,SW6,2022-04-30,-0.4460866564031195,2022,4
54583,SW5,2022-04-30,-0.4498301593107585,2022,4
54582,WC17,2022-04-30,-0.5265639902319211,2022,4
54581,WC18,2022-04-30,-0.465115221719576,2022,4
54580,SW3,2022-04-30,-0.4946779304507063,2022,4
54579,WC19,2022-04-30,-0.5091003827669314,2022,4
54578,WC20,2022-04-30,-0.5198503185772381,2022,4
54574,SW4,2022-04-30,-0.4770863055214791,2022,4
54572,WC5,2022-04-30,-0.5285135475290652,2022,4
54571,WC4,2022-04-30,-0.5196245293958115,2022,4
54570,WC6,2022-04-30,-0.5331453367861465,2022,4
54569,WC3,2022-04-30,-0.5340927233274995,2022,4
54568,WC2,2022-04-30,-0.5078125464389373,2022,4
54567,WC1,2022-04-30,-0.5099292902122526,2022,4
54586,WC8,2022-04-30,-0.534564139983828,2022,4
54587,WC11,2022-04-30,-0.5247182867460078,2022,4
54588,WC25,2022-04-30,-0.4881240492147462,2022,4
54589,WC16,2022-04-30,-0.4342396752455487,2022,4
62172,SW1,2022-04-30,-0.3958149681419263,2022,4
62152,SW6,2022-04-30,-0.4458198430896168,2022,4
62151,SW5,2022-04-30,-0.4496234301685576,2022,4
62142,SW4,2022-04-30,-0.4765798972784693,2022,4
54608,WC7,2022-04-30,-0.522844451396587,2022,4
54607,WC14,2022-04-30,-0.5051028670359523,2022,4
54606,WC10,2022-04-30,-0.5327486788542769,2022,4
47026,NW4,2022-04-30,-0.4698633807636161,2022,4
54605,SW2,2022-04-30,-0.4886163709349042,2022,4
54603,WC9,2022-04-30,-0.5322009547321057,2022,4
54602,WC13,2022-04-30,-0.5263851834840088,2022,4
54601,WC21,2022-04-30,-0.5118428233676311,2022,4
54598,WC24,2022-04-30,-0.5033988935943432,2022,4
54597,WC22,2022-04-30,-0.5270792415686548,2022,4
54596,WC23,2022-04-30,-0.5214311291423394,2022,4
54590,WC15,2022-04-30,-0.533316783949821,2022,4
54604,SW1,2022-04-30,-0.3957661008826799,2022,4
54609,WC27,2022-04-30,-0.4904468606638048,2022,4
32813,WC4,2022-05-09,-0.5201043949756896,2022,5
32811,WC3,2022-05-09,-0.532418966937398,2022,5
32845,WC9,2022-05-09,-0.5403743301828948,2022,5
32847,SW2,2022-05-09,-0.4836856880809383,2022,5
32848,WC10,2022-05-09,-0.5349188510765179,2022,5
32849,WC14,2022-05-09,-0.517777986746276,2022,5
32850,WC7,2022-05-09,-0.5309334308158966,2022,5
32851,WC27,2022-05-09,-0.4749656683358026,2022,5
32844,WC13,2022-05-09,-0.5281229173060356,2022,5
32810,WC2,2022-05-09,-0.5289893536373508,2022,5
40160,WC7,2022-05-09,-0.5310174268993628,2022,5
40159,WC14,2022-05-09,-0.5198262387502768,2022,5
40158,WC10,2022-05-09,-0.5357763003817113,2022,5
40157,SW2,2022-05-09,-0.4846950434948916,2022,5
40156,SW1,2022-05-09,-0.4139387354901104,2022,5
40155,WC9,2022-05-09,-0.5403513835481383,2022,5
40161,WC27,2022-05-09,-0.4752778852961671,2022,5
40154,WC13,2022-05-09,-0.5292530573206319,2022,5
32843,WC21,2022-05-09,-0.512819914581819,2022,5
32839,WC22,2022-05-09,-0.5242571312949134,2022,5
32809,WC1,2022-05-09,-0.5256152736547932,2022,5
32815,WC26,2022-05-09,-0.5286466844101854,2022,5
32820,WC20,2022-05-09,-0.5195236476209449,2022,5
32821,WC19,2022-05-09,-0.5150520946776813,2022,5
32822,SW3,2022-05-09,-0.5035390112544876,2022,5
32823,WC18,2022-05-09,-0.4685928473463831,2022,5
32840,WC24,2022-05-09,-0.5011975184050627,2022,5
32824,WC17,2022-05-09,-0.5237106498660968,2022,5
32828,WC8,2022-05-09,-0.524897268527351,2022,5
32829,WC11,2022-05-09,-0.5377242994404088,2022,5
32830,WC25,2022-05-09,-0.4828265234640014,2022,5
32831,WC16,2022-05-09,-0.428379346553127,2022,5
32832,WC15,2022-05-09,-0.532502779271436,2022,5
32838,WC23,2022-05-09,-0.5288977013342434,2022,5
32827,WC12,2022-05-09,-0.5242636403612037,2022,5
40150,WC24,2022-05-09,-0.5012827217736391,2022,5
32812,WC6,2022-05-09,-0.5357319130188157,2022,5
40148,WC23,2022-05-09,-0.5304099467124167,2022,5
40119,WC1,2022-05-09,-0.5260384991804749,2022,5
40120,WC2,2022-05-09,-0.5283431321982479,2022,5
40121,WC3,2022-05-09,-0.5317602305434066,2022,5
40122,WC6,2022-05-09,-0.5354305673036602,2022,5
40123,WC4,2022-05-09,-0.5200767652896198,2022,5
40124,WC5,2022-05-09,-0.5246939762535219,2022,5
40125,WC26,2022-05-09,-0.5292697111330342,2022,5
40126,SW4,2022-05-09,-0.4550919048862062,2022,5
40149,WC22,2022-05-09,-0.52615288335516,2022,5
40133,WC18,2022-05-09,-0.4694780237743421,2022,5
32814,WC5,2022-05-09,-0.5236640192711091,2022,5
40134,WC17,2022-05-09,-0.5247497512098894,2022,5
40135,SW5,2022-05-09,-0.448991536336927,2022,5
40132,SW3,2022-05-09,-0.5043444613412341,2022,5
40141,WC16,2022-05-09,-0.4288143125763192,2022,5
40142,WC15,2022-05-09,-0.5336819269379555,2022,5
40136,SW6,2022-05-09,-0.4434936081975614,2022,5
40137,WC12,2022-05-09,-0.5247811947898563,2022,5
40138,WC8,2022-05-09,-0.5246477511228255,2022,5
40139,WC11,2022-05-09,-0.539768587567642,2022,5
40140,WC25,2022-05-09,-0.4843801165867776,2022,5
5709,NC1,2022-05-11,-0.4715059111743568,2022,5
12158,NC2,2022-05-11,-0.4762646251085805,2022,5
12159,NC1,2022-05-11,-0.4766561454644331,2022,5
54632,WC16,2022-05-16,-0.4112375171629576,2022,5
54639,WC23,2022-05-16,-0.4978221175119115,2022,5
54631,WC25,2022-05-16,-0.4674983019631872,2022,5
54640,WC22,2022-05-16,-0.4800906590028058,2022,5
54641,WC24,2022-05-16,-0.4597821315119928,2022,5
54644,WC21,2022-05-16,-0.4847634330791411,2022,5
54645,WC13,2022-05-16,-0.5090588504230867,2022,5
54646,WC9,2022-05-16,-0.4908477227090029,2022,5
54647,SW1,2022-05-16,-0.4317678962666593,2022,5
54633,WC15,2022-05-16,-0.5087940889948311,2022,5
54630,WC11,2022-05-16,-0.4913153374126778,2022,5
54626,SW5,2022-05-16,-0.4520898297096265,2022,5
54628,WC12,2022-05-16,-0.4862493501821767,2022,5
54627,SW6,2022-05-16,-0.4418705527730814,2022,5
54648,SW2,2022-05-16,-0.4677658748330046,2022,5
54625,WC17,2022-05-16,-0.4978813072660553,2022,5
54610,WC1,2022-05-16,-0.5029334681521322,2022,5
54611,WC2,2022-05-16,-0.5035428410156821,2022,5
54612,WC3,2022-05-16,-0.4903437092816146,2022,5
54613,WC6,2022-05-16,-0.5089857003740523,2022,5
54614,WC4,2022-05-16,-0.5081859713096759,2022,5
54615,WC5,2022-05-16,-0.5101171975923441,2022,5
54616,WC26,2022-05-16,-0.5343195143461787,2022,5
54617,SW4,2022-05-16,-0.4736154618329211,2022,5
54621,WC20,2022-05-16,-0.4741515792226858,2022,5
54622,WC19,2022-05-16,-0.4719212011820141,2022,5
54629,WC8,2022-05-16,-0.4919366811250391,2022,5
54649,WC10,2022-05-16,-0.502808489420384,2022,5
54652,WC27,2022-05-16,-0.4785846519766351,2022,5
54651,WC7,2022-05-16,-0.4940451259544272,2022,5
62215,SW1,2022-05-16,-0.4331144991869576,2022,5
62195,SW6,2022-05-16,-0.4428548604467732,2022,5
62194,SW5,2022-05-16,-0.4534107086062164,2022,5
62185,SW4,2022-05-16,-0.4744243924848463,2022,5
54650,WC14,2022-05-16,-0.4947612283239015,2022,5
47070,NW5,2022-05-16,-0.4730319849478761,2022,5
47069,NW4,2022-05-16,-0.4515556124463947,2022,5
47068,NW3,2022-05-16,-0.4808304436507287,2022,5
54624,WC18,2022-05-16,-0.4321133347755089,2022,5
47067,NW2,2022-05-16,-0.4127193548164887,2022,5
54623,SW3,2022-05-16,-0.481898480440799,2022,5
47050,NW6,2022-05-16,-0.4275312403196085,2022,5
47066,NW1,2022-05-16,-0.4279511100291188,2022,5
47051,NW7,2022-05-16,-0.4136368937501593,2022,5
47052,NB1,2022-05-16,-0.4220796221003302,2022,5
19082,NC1,2022-05-18,-0.5092780006273697,2022,5
19081,NC2,2022-05-18,-0.4980409448295979,2022,5
25876,NC1,2022-05-18,-0.509859298448317,2022,5
25875,NC2,2022-05-18,-0.4988304691464567,2022,5
12201,NC2,2022-05-27,-0.4850959071533734,2022,5
5752,NC1,2022-05-27,-0.4823741884168884,2022,5
12202,NC1,2022-05-27,-0.4928797069142897,2022,5
19125,NC1,2022-06-03,-0.4994182789901901,2022,6
19124,NC2,2022-06-03,-0.5019079615450859,2022,6
25918,NC2,2022-06-03,-0.5024423942303685,2022,6
25919,NC1,2022-06-03,-0.4999977921561114,2022,6
32894,WC27,2022-06-10,-0.4686923721965289,2022,6
32893,WC7,2022-06-10,-0.4906728678341845,2022,6
32892,WC14,2022-06-10,-0.4631744128346215,2022,6
40204,WC27,2022-06-10,-0.4676082532093599,2022,6
40203,WC7,2022-06-10,-0.4893734908356859,2022,6
40202,WC14,2022-06-10,-0.4623730877658222,2022,6
40201,WC10,2022-06-10,-0.4771833039935927,2022,6
32891,WC10,2022-06-10,-0.4780261550121243,2022,6
40169,SW4,2022-06-10,-0.4804076519124083,2022,6
40162,WC1,2022-06-10,-0.4836026967713997,2022,6
32886,WC21,2022-06-10,-0.4945060007972357,2022,6
32887,WC13,2022-06-10,-0.4817823407662209,2022,6
32888,WC9,2022-06-10,-0.4667666640604742,2022,6
40200,SW2,2022-06-10,-0.4967570002296971,2022,6
40199,SW1,2022-06-10,-0.3857693839622375,2022,6
40198,WC9,2022-06-10,-0.46588081480636,2022,6
40197,WC13,2022-06-10,-0.4810553336451565,2022,6
40193,WC24,2022-06-10,-0.4732513533022181,2022,6
40192,WC22,2022-06-10,-0.4929303699857951,2022,6
40191,WC23,2022-06-10,-0.4863449027031895,2022,6
40185,WC15,2022-06-10,-0.4930185179917195,2022,6
40184,WC16,2022-06-10,-0.4596303602666664,2022,6
40183,WC25,2022-06-10,-0.4949561870796206,2022,6
40182,WC11,2022-06-10,-0.4908676044546829,2022,6
40181,WC8,2022-06-10,-0.5072022134511408,2022,6
40180,WC12,2022-06-10,-0.4771699297921943,2022,6
40179,SW6,2022-06-10,-0.465886025190436,2022,6
40178,SW5,2022-06-10,-0.4671525609311455,2022,6
32890,SW2,2022-06-10,-0.4975681937993212,2022,6
40176,WC18,2022-06-10,-0.4622430767684449,2022,6
40175,SW3,2022-06-10,-0.4919562242056124,2022,6
32883,WC24,2022-06-10,-0.4735924819547611,2022,6
40168,WC26,2022-06-10,-0.4594306872473823,2022,6
32882,WC22,2022-06-10,-0.4940689465971319,2022,6
32875,WC15,2022-06-10,-0.4939294359211897,2022,6
40163,WC2,2022-06-10,-0.4776962933960186,2022,6
40164,WC3,2022-06-10,-0.471933594517546,2022,6
40165,WC6,2022-06-10,-0.4761926219045643,2022,6
40166,WC4,2022-06-10,-0.4841348026253531,2022,6
32852,WC1,2022-06-10,-0.4849869305635917,2022,6
32853,WC2,2022-06-10,-0.4780081856684131,2022,6
32854,WC3,2022-06-10,-0.4525900215790573,2022,6
32855,WC6,2022-06-10,-0.4769689914068884,2022,6
32856,WC4,2022-06-10,-0.4855052006838052,2022,6
32857,WC5,2022-06-10,-0.4978621467656457,2022,6
32858,WC26,2022-06-10,-0.4508548497132971,2022,6
32863,WC20,2022-06-10,-0.4020087977140051,2022,6
32864,WC19,2022-06-10,-0.4763173017711958,2022,6
32865,SW3,2022-06-10,-0.4940564497083292,2022,6
32866,WC18,2022-06-10,-0.4627725102171512,2022,6
32867,WC17,2022-06-10,-0.5137123138883927,2022,6
32870,WC12,2022-06-10,-0.4779662457351112,2022,6
32871,WC8,2022-06-10,-0.508661485165192,2022,6
40167,WC5,2022-06-10,-0.4968173267267607,2022,6
32873,WC25,2022-06-10,-0.4956853325913793,2022,6
32874,WC16,2022-06-10,-0.4603990486626982,2022,6
32881,WC23,2022-06-10,-0.487422961504543,2022,6
32872,WC11,2022-06-10,-0.4916978263483241,2022,6
40177,WC17,2022-06-10,-0.5124550227586209,2022,6
54693,WC14,2022-06-17,-0.4727108179202169,2022,6
54665,WC19,2022-06-17,-0.4933048662252956,2022,6
54666,SW3,2022-06-17,-0.4911877081536687,2022,6
54667,WC18,2022-06-17,-0.4696154135196394,2022,6
54668,WC17,2022-06-17,-0.51854891816318,2022,6
54669,SW5,2022-06-17,-0.4772378893316614,2022,6
54670,SW6,2022-06-17,-0.4686286186939163,2022,6
54671,WC12,2022-06-17,-0.484561544425342,2022,6
54673,WC11,2022-06-17,-0.4920106274149389,2022,6
54674,WC25,2022-06-17,-0.4963960881924108,2022,6
54675,WC16,2022-06-17,-0.4780231849646923,2022,6
54676,WC15,2022-06-17,-0.5013305254573923,2022,6
54682,WC23,2022-06-17,-0.4994621215886598,2022,6
54683,WC22,2022-06-17,-0.5091289419407992,2022,6
54684,WC24,2022-06-17,-0.4928505746087187,2022,6
54687,WC21,2022-06-17,-0.4825245394706346,2022,6
54688,WC13,2022-06-17,-0.4888228379907022,2022,6
54689,WC9,2022-06-17,-0.495065804601379,2022,6
47113,NW5,2022-06-17,-0.4856526142763903,2022,6
47112,NW4,2022-06-17,-0.476711484318452,2022,6
47111,NW3,2022-06-17,-0.5045590889573686,2022,6
47110,NW2,2022-06-17,-0.4367851462584147,2022,6
62258,SW1,2022-06-17,-0.4214957316816924,2022,6
62238,SW6,2022-06-17,-0.4698481263423238,2022,6
62237,SW5,2022-06-17,-0.4783625978951865,2022,6
62228,SW4,2022-06-17,-0.4880878389539945,2022,6
54692,WC10,2022-06-17,-0.4930160552824312,2022,6
54653,WC1,2022-06-17,-0.4909043706595008,2022,6
54654,WC2,2022-06-17,-0.5016903964672661,2022,6
54655,WC3,2022-06-17,-0.5042529536489819,2022,6
54690,SW1,2022-06-17,-0.4206764483231998,2022,6
54656,WC6,2022-06-17,-0.5022645556281887,2022,6
54658,WC5,2022-06-17,-0.5006758357322433,2022,6
54659,WC26,2022-06-17,-0.4565926056362797,2022,6
54660,SW4,2022-06-17,-0.4870210109543116,2022,6
54664,WC20,2022-06-17,-0.4883485460640564,2022,6
47093,NW6,2022-06-17,-0.4192105144605448,2022,6
47094,NW7,2022-06-17,-0.4379268648315125,2022,6
47095,NB1,2022-06-17,-0.4506000256644501,2022,6
47109,NW1,2022-06-17,-0.4513448699174447,2022,6
54657,WC4,2022-06-17,-0.4911592545021653,2022,6
54691,SW2,2022-06-17,-0.5048110299888093,2022,6
54672,WC8,2022-06-17,-0.5065994070271619,2022,6
54695,WC27,2022-06-17,-0.5064034485204196,2022,6
54694,WC7,2022-06-17,-0.4960996075400827,2022,6
19168,NC1,2022-06-19,-0.4967628995245236,2022,6
19167,NC2,2022-06-19,-0.1054946531897994,2022,6
25961,NC2,2022-06-19,-0.1025207384244283,2022,6
25962,NC1,2022-06-19,-0.5031046256575876,2022,6
12245,NC1,2022-06-28,-0.5385135350933499,2022,6
12244,NC2,2022-06-28,-0.5507657536014857,2022,6
5795,NC1,2022-06-28,-0.5394150268102765,2022,6
54734,SW2,2022-07-03,-0.5130127872620877,2022,7
54698,WC3,2022-07-03,-0.5181884708674039,2022,7
54736,WC14,2022-07-03,-0.4920336584978753,2022,7
54737,WC7,2022-07-03,-0.5075704237902183,2022,7
54738,WC27,2022-07-03,-0.5408198663518539,2022,7
54716,WC11,2022-07-03,-0.4946925811275104,2022,7
54715,WC8,2022-07-03,-0.5215269388818217,2022,7
54735,WC10,2022-07-03,-0.517053590160769,2022,7
54714,WC12,2022-07-03,-0.5085769380140419,2022,7
54726,WC22,2022-07-03,-0.5170904559521374,2022,7
54712,SW5,2022-07-03,-0.5200827657940295,2022,7
54717,WC25,2022-07-03,-0.4179229950097504,2022,7
54710,WC18,2022-07-03,-0.4797247463808717,2022,7
54709,SW3,2022-07-03,-0.4807677061753464,2022,7
47156,NW5,2022-07-03,-0.5455052956273005,2022,7
54708,WC19,2022-07-03,-0.4919089692828711,2022,7
54707,WC20,2022-07-03,-0.5093422441946969,2022,7
54703,SW4,2022-07-03,-0.5221686492632027,2022,7
54702,WC26,2022-07-03,-0.4971284646559088,2022,7
54730,WC21,2022-07-03,-0.4801235128324899,2022,7
54701,WC5,2022-07-03,-0.5069256265623152,2022,7
54700,WC4,2022-07-03,-0.5466010104597937,2022,7
54713,SW6,2022-07-03,-0.5154834891574648,2022,7
54711,WC17,2022-07-03,-0.5310760425727235,2022,7
54733,SW1,2022-07-03,-0.4887301073702729,2022,7
54731,WC13,2022-07-03,-0.5066293362298524,2022,7
62301,SW1,2022-07-03,-0.4888134624338996,2022,7
62281,SW6,2022-07-03,-0.5149858343529101,2022,7
62280,SW5,2022-07-03,-0.5209114177639186,2022,7
62271,SW4,2022-07-03,-0.5231483650268527,2022,7
54696,WC1,2022-07-03,-0.518406092777497,2022,7
54697,WC2,2022-07-03,-0.5200992872961057,2022,7
54732,WC9,2022-07-03,-0.5239181131425222,2022,7
47136,NW6,2022-07-03,-0.4808945965695619,2022,7
54725,WC23,2022-07-03,-0.5104519824330936,2022,7
54699,WC6,2022-07-03,-0.5201281403074749,2022,7
54718,WC16,2022-07-03,-0.5033977061564419,2022,7
47138,NB1,2022-07-03,-0.4721220402393305,2022,7
54719,WC15,2022-07-03,-0.4939675459152937,2022,7
47155,NW4,2022-07-03,-0.5089864776611289,2022,7
47137,NW7,2022-07-03,-0.477302466561296,2022,7
47152,NW1,2022-07-03,-0.4891270280809786,2022,7
47153,NW2,2022-07-03,-0.4849614832822789,2022,7
47154,NW3,2022-07-03,-0.5415741688160316,2022,7
26004,NC2,2022-07-05,-0.5718867945570745,2022,7
26005,NC1,2022-07-05,-0.5611347095430017,2022,7
19211,NC1,2022-07-05,-0.561455827638955,2022,7
19210,NC2,2022-07-05,-0.5705386355149029,2022,7
40205,WC1,2022-07-12,-0.5295049443819564,2022,7
40206,WC2,2022-07-12,-0.529952110566905,2022,7
40220,WC17,2022-07-12,-0.5254035268663831,2022,7
40209,WC4,2022-07-12,-0.5332767620395725,2022,7
40211,WC26,2022-07-12,-0.4832673996723839,2022,7
40212,SW4,2022-07-12,-0.4771643084372474,2022,7
40217,WC19,2022-07-12,-0.443762383019353,2022,7
40218,SW3,2022-07-12,-0.4798885818168782,2022,7
40219,WC18,2022-07-12,-0.5100185102142651,2022,7
40208,WC6,2022-07-12,-0.5311484918905341,2022,7
40207,WC3,2022-07-12,-0.5312265693325903,2022,7
40210,WC5,2022-07-12,-0.5032160293295169,2022,7
40222,SW6,2022-07-12,-0.4912216106324612,2022,7
32926,WC24,2022-07-12,-0.536616015048809,2022,7
32925,WC22,2022-07-12,-0.5134128043419333,2022,7
32924,WC23,2022-07-12,-0.5154712022919158,2022,7
32918,WC15,2022-07-12,-0.5171021758565141,2022,7
32917,WC16,2022-07-12,-0.53257314125877,2022,7
32916,WC25,2022-07-12,-0.5029767600050389,2022,7
32915,WC11,2022-07-12,-0.490151135240052,2022,7
32914,WC8,2022-07-12,-0.5183002067540348,2022,7
32913,WC12,2022-07-12,-0.518821285484885,2022,7
32910,WC17,2022-07-12,-0.5236286536997095,2022,7
32909,WC18,2022-07-12,-0.5082774839755488,2022,7
32908,SW3,2022-07-12,-0.4780829030085423,2022,7
32907,WC19,2022-07-12,-0.5038535193043817,2022,7
32906,WC20,2022-07-12,-0.5260295574597537,2022,7
32901,WC26,2022-07-12,-0.4826437868579633,2022,7
32900,WC5,2022-07-12,-0.5012422027014802,2022,7
32899,WC4,2022-07-12,-0.5313000232788441,2022,7
32898,WC6,2022-07-12,-0.5293095270330384,2022,7
32897,WC3,2022-07-12,-0.5277585931813802,2022,7
32896,WC2,2022-07-12,-0.527371808022302,2022,7
32895,WC1,2022-07-12,-0.5277914852979948,2022,7
40221,SW5,2022-07-12,-0.5022475876000971,2022,7
32930,WC13,2022-07-12,-0.4975749356226903,2022,7
32929,WC21,2022-07-12,-0.4907717598489467,2022,7
